order_id,customer_id,ship_mode,vendor_id,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
CA-2014-111500,DJ-13510,Standard Class,VEN03,delivered,5-15-18 11:14 AM,5-15-18 11:34 AM,5-15-18 7:03 PM,5-16-18 9:18 PM,28-05-2018
CA-2014-111773,JK-15625,Standard Class,VEN01,delivered,3-6-17 9:15 PM,3-6-17 9:25 PM,3-16-17 12:42 PM,3-28-17 1:20 PM,30-03-2017
CA-2014-111857,NM-18445,Second Class,VEN05,delivered,4-23-17 1:17 AM,4-23-17 1:30 AM,4-25-17 7:17 AM,5-19-17 8:35 AM,19-05-2017
CA-2014-111871,EK-13795,Second Class,VEN05,delivered,8-14-17 7:45 PM,8-16-17 3:30 AM,8-18-17 3:34 PM,9-5-17 12:55 PM,05-09-2017
CA-2014-111899,NC-18340,First Class,VEN02,delivered,11-25-17 4:41 PM,11-25-17 4:52 PM,11-27-17 4:41 PM,11-28-17 7:47 PM,11-12-2017
CA-2014-111934,GD-14590,First Class,VEN01,delivered,5-18-18 3:30 PM,5-18-18 3:55 PM,5-18-18 4:10 PM,6-6-18 7:26 PM,06-06-2018
CA-2014-111962,EB-14170,Standard Class,VEN04,delivered,5-23-18 12:43 PM,5-23-18 12:54 PM,5-24-18 2:40 PM,5-25-18 10:58 PM,12-06-2018
CA-2014-112158,DP-13165,First Class,VEN05,delivered,12-20-17 11:46 AM,12-21-17 2:12 AM,12-21-17 6:38 PM,1-2-18 3:39 PM,19-01-2018
CA-2014-112291,KE-16420,Standard Class,VEN03,delivered,3-20-17 1:32 PM,3-20-17 1:32 PM,3-22-17 1:49 PM,3-28-17 12:53 PM,27-04-2017
CA-2014-112326,PO-19195,Standard Class,VEN03,delivered,3-6-18 8:37 AM,3-6-18 8:50 AM,3-6-18 7:55 PM,4-12-18 10:36 PM,10-04-2018
CA-2014-112403,JO-15280,Same Day,VEN01,delivered,4-11-18 12:17 PM,4-11-18 12:50 PM,4-12-18 10:59 PM,5-2-18 7:58 PM,18-05-2018
CA-2014-112718,KN-16450,Standard Class,VEN04,delivered,11-8-17 3:13 PM,11-8-17 3:26 PM,11-9-17 6:41 PM,11-14-17 11:18 PM,05-12-2017
CA-2014-112837,LW-17125,Standard Class,VEN04,delivered,4-16-17 8:08 PM,4-16-17 8:21 PM,4-18-17 10:18 AM,5-8-17 9:43 AM,22-05-2017
CA-2014-112851,NR-18550,Standard Class,VEN05,delivered,5-23-17 9:41 PM,5-23-17 9:50 PM,5-24-17 11:26 AM,6-16-17 8:33 AM,14-06-2017
CA-2014-113047,AP-10915,Same Day,VEN01,delivered,1-12-18 6:07 PM,1-12-18 6:31 PM,1-15-18 5:59 PM,1-22-18 4:20 PM,09-02-2018
CA-2014-113166,LF-17185,First Class,VEN04,delivered,1-29-18 8:11 PM,1-29-18 8:51 PM,2-1-18 12:18 AM,2-7-18 7:52 PM,22-02-2018
CA-2014-113257,SC-20305,Second Class,VEN03,delivered,12-3-17 2:41 PM,12-3-17 2:55 PM,12-5-17 12:48 AM,12-12-17 1:49 AM,09-01-2018
CA-2014-113271,DS-13030,Standard Class,VEN02,delivered,5-31-17 6:46 PM,6-2-17 4:33 AM,6-2-17 1:12 PM,6-13-17 7:12 AM,21-06-2017
CA-2014-113320,LH-17155,Second Class,VEN04,delivered,4-13-18 6:37 PM,4-13-18 6:52 PM,4-16-18 3:16 PM,4-17-18 11:52 PM,16-05-2018
CA-2014-113362,AJ-10960,Standard Class,VEN02,delivered,4-26-18 10:42 AM,4-26-18 10:55 AM,4-26-18 12:09 PM,4-30-18 5:48 PM,16-05-2018
CA-2014-113383,SF-20065,First Class,VEN04,delivered,3-24-17 3:02 PM,3-24-17 3:15 PM,3-28-17 8:33 AM,4-4-17 3:52 PM,12-04-2017
CA-2014-113579,KD-16345,Second Class,VEN03,delivered,8-4-18 10:42 AM,8-4-18 10:50 AM,8-6-18 3:17 PM,8-10-18 8:59 PM,16-08-2018
CA-2014-113768,AH-10030,Standard Class,VEN05,delivered,7-25-17 4:48 PM,7-25-17 5:03 PM,7-26-17 6:55 PM,8-7-17 10:33 PM,28-08-2017
CA-2014-113859,BC-11125,Standard Class,VEN04,delivered,11-14-17 6:14 PM,11-16-17 9:33 PM,11-23-17 5:38 PM,12-4-17 3:49 PM,18-12-2017
CA-2014-113880,VF-21715,Standard Class,VEN02,delivered,2-14-18 9:29 PM,2-14-18 9:48 PM,2-16-18 12:09 AM,2-21-18 7:32 PM,22-02-2018
CA-2014-113887,TH-21550,First Class,VEN04,delivered,12-6-17 10:09 AM,12-6-17 10:30 AM,12-11-17 10:52 PM,12-18-17 6:56 PM,03-01-2018
CA-2014-113929,CK-12205,Standard Class,VEN05,delivered,11-7-17 8:48 AM,11-7-17 9:06 AM,11-17-17 7:07 PM,11-22-17 1:45 AM,24-11-2017
CA-2014-113964,JP-16135,Standard Class,VEN03,delivered,2-8-17 1:10 PM,2-8-17 1:22 PM,2-8-17 3:29 PM,2-14-17 2:47 PM,09-03-2017
CA-2014-114125,GH-14410,Standard Class,VEN01,delivered,11-30-17 10:17 AM,11-30-17 5:32 PM,12-1-17 6:41 PM,12-19-17 12:42 AM,15-01-2018
CA-2014-114181,AF-10885,Second Class,VEN03,canceled,12-3-17 11:32 AM,,,,26-12-2017
CA-2014-114195,EA-14035,First Class,VEN05,delivered,12-2-17 3:12 PM,12-5-17 4:12 AM,12-5-17 5:43 PM,12-14-17 1:42 PM,27-12-2017
CA-2014-114251,MD-17350,Standard Class,VEN03,delivered,5-7-18 11:06 PM,5-8-18 8:30 AM,5-10-18 1:45 PM,5-14-18 11:46 PM,22-05-2018
CA-2014-114314,DB-13555,Standard Class,VEN03,delivered,3-12-17 4:26 PM,3-12-17 4:26 PM,3-13-17 3:54 PM,3-20-17 7:25 PM,03-04-2017
CA-2014-114321,NC-18535,Standard Class,VEN02,delivered,9-5-17 10:47 PM,9-5-17 10:55 PM,9-6-17 8:33 PM,9-13-17 12:11 AM,27-09-2017
CA-2014-114335,XP-21865,Standard Class,VEN05,delivered,3-30-18 6:33 PM,3-30-18 7:15 PM,4-2-18 6:08 PM,4-3-18 8:24 PM,26-04-2018
CA-2014-114433,NP-18325,Standard Class,VEN03,delivered,10-16-17 6:26 PM,10-16-17 6:45 PM,10-26-17 8:41 PM,10-27-17 9:44 PM,10-11-2017
CA-2014-114510,JF-15295,Standard Class,VEN03,delivered,8-21-18 3:22 PM,8-21-18 3:35 PM,8-22-18 12:48 PM,8-27-18 10:41 AM,19-09-2018
CA-2014-114517,TH-21235,Standard Class,VEN01,delivered,7-23-18 8:03 PM,7-24-18 10:31 AM,7-24-18 2:42 PM,7-25-18 6:45 PM,02-08-2018
CA-2014-114643,FM-14215,Standard Class,VEN03,delivered,11-18-17 7:50 PM,11-18-17 8:07 PM,11-22-17 3:42 PM,11-26-17 5:09 PM,11-12-2017
CA-2014-114790,FM-14215,Second Class,VEN04,delivered,5-31-18 10:16 AM,5-31-18 10:30 AM,6-12-18 2:23 PM,6-13-18 6:22 PM,11-07-2018
CA-2014-115049,MM-17920,Standard Class,VEN04,delivered,4-26-18 7:45 AM,4-26-18 8:15 AM,4-27-18 10:08 AM,5-3-18 5:58 PM,22-05-2018
CA-2014-115056,AR-10510,Same Day,VEN04,canceled,6-26-18 11:43 AM,6-26-18 11:57 AM,,,19-07-2018
CA-2014-115084,LS-17200,Standard Class,VEN04,delivered,5-2-17 4:49 PM,5-3-17 2:45 PM,5-4-17 1:22 PM,5-10-17 1:44 PM,29-05-2017
CA-2014-115133,DA-13450,Standard Class,VEN01,delivered,4-6-18 2:36 AM,4-6-18 2:50 AM,4-7-18 1:42 AM,4-7-18 5:19 PM,19-04-2018
CA-2014-115161,LC-17050,First Class,VEN03,delivered,11-24-17 6:08 PM,11-24-17 9:33 PM,11-25-17 3:23 PM,12-4-17 7:15 PM,15-12-2017
CA-2014-115259,RC-19960,Second Class,VEN01,delivered,8-6-18 9:55 AM,8-6-18 10:10 AM,8-17-18 2:48 PM,8-20-18 2:04 PM,20-08-2018
CA-2014-115336,AB-10600,Standard Class,VEN03,delivered,8-11-18 1:15 PM,8-11-18 1:25 PM,8-13-18 3:29 PM,8-16-18 1:17 PM,23-08-2018
CA-2014-115357,RF-19735,Second Class,VEN04,delivered,2-4-18 10:06 AM,2-4-18 10:29 AM,2-6-18 10:38 PM,2-8-18 7:17 PM,05-03-2018
CA-2014-115791,DL-13315,Second Class,VEN03,delivered,6-6-18 3:15 PM,6-6-18 3:34 PM,6-8-18 1:45 PM,6-11-18 5:41 PM,03-07-2018
CA-2014-115812,BH-11710,Standard Class,VEN02,delivered,6-7-18 10:36 PM,6-9-18 2:57 AM,6-12-18 2:53 PM,6-16-18 1:47 AM,03-07-2018
CA-2014-115889,SH-20395,Standard Class,VEN05,delivered,3-6-18 1:42 AM,3-7-18 2:10 AM,3-8-18 1:09 AM,4-9-18 4:48 PM,29-03-2018
CA-2014-115973,NG-18430,First Class,VEN03,delivered,4-4-18 12:20 PM,4-4-18 12:30 PM,4-5-18 12:36 AM,5-25-18 5:17 PM,02-05-2018
CA-2014-115980,VW-21775,Standard Class,VEN04,delivered,10-29-17 11:49 AM,10-31-17 4:26 AM,10-31-17 10:03 PM,11-3-17 8:14 PM,24-11-2017
CA-2014-116190,SG-20470,Standard Class,VEN01,delivered,4-1-18 5:22 PM,4-1-18 5:35 PM,4-2-18 7:41 PM,4-11-18 11:15 PM,23-04-2018
CA-2014-116239,CL-12565,Same Day,VEN04,delivered,3-11-17 10:54 PM,3-11-17 10:54 PM,3-14-17 1:40 PM,3-22-17 4:35 PM,30-03-2017
CA-2014-116246,LW-17215,Second Class,VEN03,delivered,3-14-17 2:29 PM,3-14-17 2:29 PM,3-16-17 4:57 PM,3-24-17 8:37 AM,06-04-2017
CA-2014-116407,JF-15190,Standard Class,VEN04,delivered,7-31-18 1:52 PM,8-1-18 3:31 AM,8-2-18 6:57 AM,8-7-18 10:32 PM,20-08-2018
CA-2014-116568,BM-11785,Standard Class,VEN01,delivered,11-26-17 8:19 PM,11-26-17 8:33 PM,11-27-17 7:21 PM,11-30-17 11:29 PM,19-12-2017
CA-2014-116666,KT-16480,First Class,VEN03,delivered,8-13-18 8:25 PM,8-13-18 8:44 PM,8-21-18 2:14 PM,8-25-18 4:58 PM,14-09-2018
CA-2014-116673,JO-15280,Second Class,VEN02,delivered,1-10-18 5:48 PM,1-11-18 5:39 PM,1-12-18 9:41 PM,1-17-18 6:02 PM,31-01-2018
CA-2014-116757,MS-17980,Standard Class,VEN01,delivered,8-12-18 9:06 PM,8-14-18 5:44 AM,8-15-18 2:09 PM,8-22-18 4:09 PM,06-09-2018
CA-2014-116785,MH-17290,Standard Class,VEN01,delivered,4-1-18 7:17 PM,4-1-18 8:08 PM,4-2-18 8:06 PM,4-12-18 4:51 PM,24-04-2018
CA-2014-116834,Dp-13240,Standard Class,VEN02,delivered,2-10-17 12:53 PM,2-11-17 2:55 AM,2-14-17 11:11 AM,3-3-17 1:05 PM,27-03-2017
CA-2014-116904,SC-20095,Standard Class,VEN04,delivered,10-4-17 3:11 PM,10-4-17 3:28 PM,10-4-17 8:58 PM,10-8-17 3:58 PM,23-10-2017
CA-2014-116932,ME-18010,Standard Class,VEN03,delivered,11-13-17 5:11 PM,11-15-17 2:36 AM,11-16-17 3:18 PM,12-1-17 12:23 PM,04-12-2017
CA-2014-117016,SC-20095,Standard Class,VEN05,delivered,6-17-18 9:02 PM,6-17-18 9:15 PM,6-18-18 11:17 AM,6-27-18 6:05 PM,17-07-2018
CA-2014-117317,JF-15490,Same Day,VEN02,delivered,9-13-17 10:52 PM,9-13-17 11:05 PM,9-14-17 8:24 PM,9-22-17 9:08 PM,29-09-2017
CA-2014-117345,BF-10975,Standard Class,VEN04,delivered,11-28-17 2:05 PM,11-28-17 2:20 PM,12-1-17 12:08 AM,12-12-17 12:38 PM,22-12-2017
CA-2014-117429,MR-17545,Standard Class,VEN02,delivered,5-3-18 9:44 AM,5-3-18 10:34 AM,5-4-18 3:43 PM,5-9-18 6:34 PM,28-05-2018
CA-2014-117464,NP-18325,Second Class,VEN04,delivered,2-7-17 2:26 PM,2-7-17 2:42 PM,2-8-17 5:37 PM,2-13-17 1:03 PM,06-03-2017
CA-2014-117478,LH-16750,First Class,VEN03,delivered,2-1-18 10:36 PM,2-1-18 10:51 PM,2-8-18 6:09 PM,2-21-18 7:49 PM,02-03-2018
CA-2014-117639,MW-18235,Standard Class,VEN05,delivered,6-20-18 10:51 PM,6-21-18 1:38 AM,6-28-18 2:23 PM,6-29-18 6:08 PM,16-07-2018
CA-2014-117709,PM-18940,Standard Class,VEN05,delivered,11-17-17 7:51 PM,11-17-17 8:56 PM,11-20-17 9:21 PM,12-6-17 11:42 PM,15-12-2017
CA-2014-117765,RB-19465,Standard Class,VEN01,delivered,3-12-17 1:45 PM,3-12-17 1:45 PM,3-16-17 8:37 AM,4-3-17 2:09 PM,07-04-2017
CA-2014-118192,MM-17920,Standard Class,VEN04,delivered,8-11-18 3:40 PM,8-11-18 4:04 PM,8-13-18 4:12 PM,8-14-18 7:12 PM,21-08-2018
CA-2014-118276,MG-17890,Standard Class,VEN01,delivered,10-20-17 8:49 AM,10-20-17 9:06 AM,10-23-17 2:23 PM,11-11-17 2:04 PM,22-11-2017
CA-2014-118304,KH-16360,Standard Class,VEN02,delivered,3-25-18 5:04 PM,3-25-18 5:15 PM,3-26-18 7:17 PM,4-4-18 7:28 PM,18-04-2018
CA-2014-118339,BN-11515,Standard Class,VEN05,delivered,7-22-18 11:27 PM,7-23-18 12:31 PM,7-24-18 9:31 AM,7-25-18 6:36 PM,31-07-2018
CA-2014-118962,CS-12130,Standard Class,VEN02,delivered,9-12-17 11:25 AM,9-12-17 11:44 AM,9-13-17 5:17 PM,9-29-17 9:15 PM,03-10-2017
CA-2014-118976,MY-18295,Standard Class,VEN05,delivered,10-7-17 6:49 AM,10-7-17 7:04 AM,10-13-17 3:35 PM,10-26-17 5:10 PM,14-11-2017
CA-2014-119032,MS-17770,Standard Class,VEN01,delivered,2-25-18 7:36 PM,2-25-18 9:00 PM,2-27-18 9:39 AM,4-29-18 9:48 PM,22-03-2018
CA-2014-119144,JD-16150,First Class,VEN03,delivered,12-1-17 6:18 PM,12-1-17 6:38 PM,12-4-17 7:13 PM,12-12-17 4:52 PM,27-12-2017
CA-2014-119151,MP-18175,Second Class,VEN02,delivered,12-1-17 11:01 AM,12-1-17 11:31 AM,12-4-17 4:08 PM,12-11-17 6:09 PM,29-12-2017
CA-2014-119172,HD-14785,Standard Class,VEN01,delivered,12-9-17 2:35 AM,12-12-17 3:55 AM,12-12-17 11:28 PM,12-20-17 6:40 PM,08-01-2018
CA-2014-119375,YC-21895,Standard Class,VEN03,delivered,12-18-17 3:48 PM,12-18-17 5:13 PM,12-19-17 4:52 PM,1-3-18 8:58 PM,12-01-2018
CA-2014-119466,SP-20860,Standard Class,VEN05,delivered,1-8-18 7:31 PM,1-9-18 7:19 AM,1-11-18 8:33 PM,1-24-18 11:58 PM,16-02-2018
CA-2014-119529,DM-13345,Second Class,VEN01,delivered,11-23-17 9:18 PM,11-23-17 9:27 PM,11-28-17 12:52 PM,12-6-17 4:09 PM,21-12-2017
CA-2014-119977,DN-13690,Second Class,VEN04,delivered,10-21-17 4:31 PM,10-21-17 4:49 PM,10-24-17 7:59 PM,11-2-17 5:16 PM,10-11-2017
CA-2014-120096,KE-16420,First Class,VEN01,delivered,8-10-17 3:08 PM,8-11-17 4:24 AM,8-11-17 4:17 PM,8-30-17 12:17 PM,12-09-2017
CA-2014-120243,AT-10435,Second Class,VEN04,delivered,8-7-18 4:05 PM,8-7-18 4:15 PM,8-8-18 2:59 PM,8-20-18 7:25 PM,27-08-2018
CA-2014-120278,MS-17365,Standard Class,VEN04,delivered,2-21-18 8:35 PM,2-21-18 9:20 PM,2-22-18 9:04 PM,3-21-18 9:21 PM,14-03-2018
CA-2014-120411,SB-20185,First Class,VEN01,delivered,8-15-18 12:24 PM,8-17-18 3:09 PM,8-21-18 3:00 PM,8-28-18 8:36 AM,25-09-2018
CA-2014-120432,DW-13585,Second Class,VEN01,delivered,4-4-18 10:05 AM,4-5-18 2:30 AM,4-6-18 12:22 AM,4-12-18 1:21 AM,03-05-2018
CA-2014-120474,RP-19390,First Class,VEN05,delivered,5-12-18 1:38 PM,5-12-18 1:54 PM,5-14-18 12:42 PM,5-23-18 5:32 PM,06-06-2018
CA-2014-120544,SS-20140,Standard Class,VEN02,delivered,11-24-17 12:40 PM,11-24-17 2:53 PM,11-28-17 9:09 PM,12-1-17 7:58 PM,14-12-2017
CA-2014-120670,JK-16120,Standard Class,VEN03,delivered,1-13-18 10:50 PM,1-13-18 11:09 PM,1-16-18 7:03 PM,1-25-18 6:43 PM,05-02-2018
CA-2014-120768,IM-15070,Second Class,VEN02,delivered,6-1-18 4:22 PM,6-1-18 4:35 PM,6-4-18 1:54 PM,6-5-18 6:32 PM,26-06-2018
CA-2014-120775,RD-19930,Standard Class,VEN02,delivered,8-13-18 2:18 PM,8-13-18 2:30 PM,8-17-18 1:55 PM,8-29-18 4:41 PM,29-08-2018
CA-2014-120838,PO-18865,Second Class,VEN03,delivered,4-17-18 4:11 PM,4-18-18 4:18 PM,4-20-18 2:20 PM,4-25-18 10:09 PM,11-05-2018
CA-2014-120852,WB-21850,Standard Class,VEN02,delivered,2-12-18 10:18 PM,2-12-18 10:30 PM,2-21-18 8:42 PM,3-5-18 3:41 PM,13-03-2018
CA-2014-120887,TS-21205,Standard Class,VEN03,delivered,10-23-17 11:35 PM,10-23-17 11:49 PM,10-26-17 6:34 PM,11-6-17 6:33 PM,16-11-2017
CA-2014-120950,GA-14515,Standard Class,VEN01,delivered,2-1-18 2:20 PM,2-1-18 2:35 PM,2-2-18 8:03 PM,2-27-18 11:34 PM,01-03-2018
CA-2014-121006,SC-20020,Standard Class,VEN01,delivered,9-13-17 7:58 PM,9-15-17 2:25 AM,9-15-17 11:13 PM,9-22-17 9:24 PM,06-10-2017
CA-2014-121167,MO-17500,Second Class,VEN02,delivered,2-17-18 10:33 AM,2-17-18 10:49 AM,2-20-18 12:09 AM,3-12-18 12:53 PM,22-03-2018
CA-2014-121286,ON-18715,Second Class,VEN04,delivered,1-6-18 11:28 PM,1-6-18 11:37 PM,1-10-18 5:00 PM,1-11-18 6:28 PM,26-01-2018
CA-2014-121573,SG-20605,Standard Class,VEN01,delivered,5-29-18 4:25 PM,5-30-18 2:32 AM,6-5-18 1:56 PM,6-6-18 8:22 PM,16-07-2018
CA-2014-121629,BT-11680,Standard Class,VEN02,delivered,7-17-17 12:03 PM,7-17-17 12:15 PM,7-18-17 6:05 PM,7-31-17 2:56 PM,11-08-2017
CA-2014-121664,HP-14815,Standard Class,VEN03,delivered,11-27-17 2:39 PM,11-27-17 3:03 PM,11-28-17 11:32 PM,12-21-17 9:33 PM,20-12-2017
CA-2014-121727,JK-15625,Standard Class,VEN01,delivered,8-11-18 4:30 PM,8-11-18 4:45 PM,8-13-18 2:12 PM,8-14-18 9:54 PM,24-08-2018
CA-2014-121762,ML-17395,Standard Class,VEN05,delivered,8-14-18 2:42 PM,8-14-18 2:55 PM,8-16-18 1:17 PM,8-21-18 6:26 PM,29-08-2018
CA-2014-121769,JS-15880,Standard Class,VEN02,delivered,7-26-18 8:41 AM,7-26-18 8:55 AM,7-26-18 11:03 AM,8-3-18 1:58 PM,21-08-2018
CA-2014-122070,AH-10030,Second Class,VEN03,delivered,7-26-17 4:02 PM,7-26-17 4:15 PM,7-28-17 1:27 PM,8-4-17 8:25 PM,15-08-2017
CA-2014-122217,HP-14815,Standard Class,VEN04,delivered,11-23-17 7:28 PM,11-23-17 7:36 PM,11-24-17 11:41 PM,11-30-17 11:59 PM,13-12-2017
CA-2014-122336,JD-15895,Second Class,VEN05,delivered,9-17-17 10:44 PM,9-17-17 11:20 PM,9-19-17 10:07 PM,9-26-17 6:33 PM,17-10-2017
CA-2014-122567,MN-17935,Standard Class,VEN03,delivered,6-2-18 10:17 AM,6-2-18 10:31 AM,6-4-18 11:18 AM,6-16-18 1:17 AM,24-07-2018
CA-2014-122588,AR-10540,Second Class,VEN03,delivered,5-3-18 9:23 AM,5-4-18 3:31 AM,5-4-18 3:47 PM,5-16-18 9:06 PM,28-05-2018
CA-2014-122609,DP-13000,Standard Class,VEN03,delivered,8-5-17 2:12 PM,8-5-17 2:25 PM,8-7-17 3:47 PM,8-17-17 4:35 PM,29-08-2017
CA-2014-122679,AB-10255,Standard Class,VEN04,delivered,2-15-18 11:59 AM,2-15-18 12:47 PM,2-16-18 2:16 PM,3-8-18 5:53 PM,15-03-2018
CA-2014-122749,NG-18430,Standard Class,VEN02,delivered,8-15-18 7:12 PM,8-15-18 7:23 PM,8-16-18 3:34 PM,8-18-18 5:51 PM,21-08-2018
CA-2014-122882,SB-20290,Standard Class,VEN05,delivered,7-17-18 2:01 PM,7-18-18 2:55 AM,7-19-18 6:33 AM,7-25-18 7:32 PM,08-08-2018
CA-2014-122931,SM-20950,Standard Class,VEN03,delivered,3-12-18 2:41 PM,3-12-18 3:37 PM,3-13-18 7:57 PM,3-14-18 9:22 PM,22-03-2018
CA-2014-123064,RA-19915,First Class,VEN04,delivered,6-25-18 12:37 PM,6-25-18 12:54 PM,6-25-18 6:32 PM,7-3-18 6:38 PM,26-07-2018
CA-2014-123127,SP-20620,Standard Class,VEN05,delivered,10-22-17 7:28 PM,10-22-17 7:49 PM,10-24-17 7:09 PM,10-31-17 4:13 PM,17-11-2017
CA-2014-123225,MN-17935,First Class,VEN02,delivered,6-6-17 11:32 PM,6-8-17 3:03 AM,6-14-17 4:56 PM,6-23-17 12:27 PM,03-07-2017
CA-2014-123253,DE-13255,Second Class,VEN04,delivered,11-28-17 3:13 PM,11-28-17 3:34 PM,11-29-17 1:51 PM,12-11-17 5:33 PM,21-12-2017
CA-2014-123260,FM-14290,Standard Class,VEN01,delivered,2-8-18 11:37 AM,2-8-18 11:50 AM,2-14-18 8:11 PM,2-22-18 4:46 PM,12-03-2018
CA-2014-123295,AH-10120,Same Day,VEN01,delivered,8-30-17 1:51 AM,8-30-17 2:05 AM,8-30-17 5:42 PM,9-4-17 2:32 PM,12-09-2017
CA-2014-123316,SP-20545,Standard Class,VEN02,delivered,2-8-18 12:34 AM,2-9-18 10:55 AM,2-16-18 4:43 PM,3-1-18 2:08 PM,14-03-2018
CA-2014-123323,LH-16900,Standard Class,VEN05,delivered,3-19-17 3:23 PM,3-19-17 3:23 PM,3-21-17 10:58 AM,3-28-17 3:37 PM,06-04-2017
CA-2014-123344,JD-16060,Standard Class,VEN03,delivered,3-13-17 10:07 PM,3-13-17 10:07 PM,3-14-17 3:09 PM,4-4-17 2:27 PM,05-04-2017
CA-2014-123400,EB-13930,Standard Class,VEN01,delivered,4-23-17 4:41 PM,4-23-17 4:55 PM,4-24-17 1:47 PM,5-9-17 12:41 PM,25-05-2017
CA-2014-123477,DW-13195,Second Class,VEN02,delivered,7-2-18 9:47 PM,7-2-18 10:10 PM,7-4-18 1:50 PM,7-10-18 8:32 PM,20-07-2018
CA-2014-123498,TC-20980,First Class,VEN02,delivered,1-2-18 9:41 PM,1-2-18 9:50 PM,1-3-18 5:52 PM,1-9-18 7:58 PM,31-01-2018
CA-2014-123855,MC-18100,Standard Class,VEN03,delivered,4-9-18 6:28 PM,4-9-18 6:50 PM,4-10-18 7:02 PM,4-11-18 7:51 PM,19-04-2018
CA-2014-123925,RF-19840,Second Class,VEN01,delivered,7-26-18 6:54 PM,7-26-18 7:05 PM,7-27-18 1:52 PM,8-1-18 6:15 PM,13-08-2018
CA-2014-124023,PJ-19015,First Class,VEN02,delivered,1-1-18 9:11 PM,1-1-18 9:18 PM,1-5-18 10:11 PM,1-13-18 1:29 AM,31-01-2018
CA-2014-124079,RF-19345,Standard Class,VEN05,delivered,6-12-18 4:09 PM,6-12-18 4:51 PM,6-14-18 2:23 PM,6-15-18 9:24 PM,21-06-2018
CA-2014-124247,SH-20635,Standard Class,VEN03,delivered,6-29-17 12:46 PM,6-29-17 1:04 PM,6-30-17 3:27 PM,7-8-17 2:22 PM,28-07-2017
CA-2014-124394,TB-21520,Second Class,VEN04,delivered,2-10-18 4:31 PM,2-10-18 4:47 PM,2-21-18 6:47 PM,2-26-18 6:04 PM,15-03-2018
CA-2014-124429,MH-17785,Same Day,VEN01,delivered,5-11-17 9:36 PM,5-11-17 9:45 PM,5-16-17 8:54 AM,5-23-17 10:13 PM,01-06-2017
CA-2014-124464,SS-20515,Standard Class,VEN05,delivered,12-18-17 3:35 PM,12-18-17 4:36 PM,12-20-17 11:43 PM,12-29-17 7:37 PM,11-01-2018
CA-2014-124478,MA-17560,Standard Class,VEN01,delivered,5-23-18 1:31 PM,5-24-18 9:39 AM,5-24-18 2:06 PM,6-5-18 8:28 PM,14-06-2018
CA-2014-124513,SL-20155,Standard Class,VEN05,delivered,11-13-17 2:25 PM,11-14-17 11:47 AM,11-21-17 7:58 PM,12-5-17 5:33 PM,07-12-2017
CA-2014-124618,CS-11860,Second Class,VEN05,delivered,5-17-18 4:42 PM,5-18-18 1:31 PM,5-21-18 3:10 PM,6-9-18 5:36 PM,19-06-2018
CA-2014-124646,DV-13465,First Class,VEN03,delivered,2-27-18 5:09 PM,2-27-18 5:28 PM,3-1-18 1:23 AM,3-16-18 1:06 AM,26-03-2018
CA-2014-124688,CC-12610,First Class,VEN01,invoiced,11-29-17 8:33 AM,11-29-17 8:56 AM,,,20-12-2017
CA-2014-124702,MH-17785,Standard Class,VEN04,delivered,12-6-17 10:46 AM,12-6-17 11:14 AM,12-7-17 8:03 PM,1-11-18 8:23 PM,04-01-2018
CA-2014-124709,GW-14605,Second Class,VEN04,delivered,3-25-17 9:45 AM,3-25-17 9:55 AM,3-27-17 1:45 PM,4-3-17 3:43 PM,27-04-2017
CA-2014-124723,GZ-14470,Standard Class,VEN02,delivered,11-9-17 11:51 PM,11-10-17 12:07 AM,11-17-17 9:46 PM,11-28-17 11:57 PM,04-12-2017
CA-2014-124730,LS-17245,Same Day,VEN05,delivered,7-25-18 4:46 AM,7-25-18 5:24 AM,7-25-18 9:23 AM,7-31-18 11:06 PM,17-08-2018
CA-2014-124737,AP-10915,Standard Class,VEN03,delivered,6-19-17 5:58 PM,6-20-17 10:45 AM,6-21-17 6:17 PM,6-30-17 9:33 AM,07-07-2017
CA-2014-124807,ME-17725,Second Class,VEN01,delivered,3-15-18 8:30 AM,3-16-18 3:50 AM,3-16-18 7:54 PM,3-22-18 9:36 PM,05-04-2018
CA-2014-124856,LD-17005,Second Class,VEN05,delivered,7-18-18 3:44 PM,7-18-18 3:55 PM,7-19-18 2:15 PM,7-25-18 5:19 PM,08-08-2018
CA-2014-125136,KD-16495,Standard Class,VEN05,delivered,2-19-18 3:19 PM,2-19-18 4:27 PM,2-20-18 8:39 PM,2-21-18 10:12 PM,05-03-2018
CA-2014-125150,PW-19030,Standard Class,VEN02,delivered,8-25-18 2:20 PM,8-25-18 2:30 PM,8-27-18 12:50 PM,8-28-18 9:55 PM,03-09-2018
CA-2014-125171,AG-10390,Same Day,VEN03,delivered,3-16-18 5:15 PM,3-17-18 5:09 PM,3-19-18 11:07 PM,3-21-18 12:03 AM,28-03-2018
CA-2014-125514,BM-11650,First Class,VEN04,delivered,8-30-17 10:56 AM,8-30-17 11:10 AM,9-4-17 2:52 PM,9-12-17 9:24 PM,28-09-2017
CA-2014-125542,NB-18655,First Class,VEN02,delivered,12-21-17 8:16 PM,12-21-17 8:30 PM,12-26-17 2:17 PM,12-28-17 6:49 PM,17-01-2018
