product_id,product_name,colors,category,sub_category,date_added,manufacturer,merchants,product_name,sizes,upc,weight,product_photos_qty
FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Blue,Furniture,Chairs,23-03-2016,Sloggers,,O'Sullivan Living Dimensions 5-Shelf Bookcases,,,,5
FUR-CH-10003761,Global Italian Leather Office Chair,Pink,Furniture,Chairs,06-08-2016,,"[{""dateSeen"":[""2016-08-06T00:00:00Z""],""name"":""Apparelsave - Ebay.com""}]","DAX Value U-Channel Document Frames, Easel Back",9,8.89E+11,,2
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Pink,Furniture,Chairs,01-12-2015,,,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",,,,6
FUR-CH-10003817,"Global Value Steno Chair, Gray",Blue,Furniture,Chairs,14-01-2017,Comfy Feet LLC,"[{""dateSeen"":[""2017-01-14T19:32:48Z""],""name"":""Walmart.com""}]",Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,"2x,Xl",6.98E+11,,2
FUR-CH-10003833,Novimex Fabric Task Chair,Blue,Furniture,Chairs,11-11-2016,VANS,"[{""dateSeen"":[""2016-11-11T09:55:32Z""],""name"":""Apparelsave""}]","Seth Thomas 16"" Steel Case Clock",,7.06E+11,,3
FUR-CH-10003846,Hon Valutask Swivel Chairs,Black,Furniture,Chairs,08-06-2016,,"[{""dateSeen"":[""2016-06-07T00:00:00Z""],""name"":""Tampastamper79tampastamper79 - Ebay.com""}]","Bevis Traditional Conference Table Top, Plinth Base",,,,0
FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,White,Furniture,Chairs,09-11-2015,,"[{""dateSeen"":[""2015-11-09T13:09:25Z""],""name"":""Tasharina Corp""}]",O'Sullivan Cherrywood Estates Traditional Bookcase,,7.01E+11,,0
FUR-CH-10003968,Novimex Turbo Task Chair,Black,Furniture,Chairs,09-01-2017,Quiksilver,"[{""dateSeen"":[""2017-01-09T20:23:51Z""],""name"":""Virtual Exchanges Inc""}]",Nu-Dell Leatherette Frames,,8.88E+11,,0
FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Pink,Furniture,Chairs,01-12-2015,,,Chromcraft Round Conference Tables,,,,3
FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Blue,Furniture,Chairs,20-01-2017,Jessica Simpson,"[{""dateSeen"":[""2017-01-20T18:50:01Z""],""name"":""Apparelsave""}]",Electrix Halogen Magnifier Lamp,"11,6,8,8.5",8.87E+11,,5
FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Black,Furniture,Chairs,16-11-2015,Qianyuyu,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Amazon.ca""}]",Hon 4070 Series Pagoda Round Back Stacking Chairs,,,499 g,2
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Blue,Furniture,Chairs,20-06-2016,,"[{""dateSeen"":[""2016-06-18T00:00:00Z""],""name"":""Shoetashoeta - Ebay.com""}]","C-Line Magnetic Cubicle Keepers, Clear Polypropylene",11.5,8.86E+11,,0
FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Blue,Furniture,Chairs,12-01-2017,Nike,"[{""dateSeen"":[""2017-01-12T05:26:51Z""],""name"":""Shoebacca Ltd.""}]",Hon GuestStacker Chair,,91207259940,,0
FUR-CH-10004287,SAFCO Arco Folding Chair,Pink,Furniture,Chairs,29-08-2016,DiamondBack,"[{""dateSeen"":[""2016-08-28T00:00:00Z""],""name"":""Amazon""}]","Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",,,1 Kg,0
FUR-CH-10004289,Global Super Steno Chair,Blue,Furniture,Chairs,27-01-2017,,"[{""dateSeen"":[""2017-01-27T01:23:26Z""],""name"":""Shoenerds""}]",Office Star - Contemporary Task Swivel Chair,"7,6",7.40E+11,,0
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Blue,Furniture,Chairs,17-02-2016,,"[{""dateSeen"":[""2016-02-15T00:00:00Z""],""name"":""Rr48steph - Ebay.com""}]","Eldon Stackable Tray, Side-Load, Legal, Smoke",,52177504317,,2
FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Blue,Furniture,Chairs,12-01-2017,Stacy Adams,"[{""dateSeen"":[""2017-01-12T06:16:36Z""],""name"":""Apparelsave""}]",Coloredge Poster Frame,"9,14",7.18E+11,,0
FUR-CH-10004540,Global Chrome Stack Chair,Black,Furniture,Chairs,14-02-2016,,"[{""dateSeen"":[""2016-02-09T00:00:00Z""],""name"":""Instylepolly - Ebay.com""}]","Bevis Round Bullnose 29"" High Table Top",,,,1
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Blue,Furniture,Chairs,27-01-2017,GameDay Boots,"[{""dateSeen"":[""2017-01-27T01:32:36Z""],""name"":""Viomart""}]","Eldon Stackable Tray, Side-Load, Legal, Smoke","5.5,7,5,8",8.49E+11,,4
FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Blue,Furniture,Chairs,22-03-2016,,,O'Sullivan 3-Shelf Heavy-Duty Bookcases,,,,0
FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Blue,Furniture,Chairs,11-11-2015,,,"Linden 10"" Round Wall Clock, Black",,,,0
FUR-CH-10004754,"Global Stack Chair with Arms, Black",Pink,Furniture,Chairs,27-01-2017,Report,"[{""dateSeen"":[""2017-01-27T01:20:10Z""],""name"":""Shoefabs""}]","Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock","8.5,6,7.5",8.85E+11,,4
FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",Blue,Furniture,Chairs,27-01-2017,Rubies Costume Co,"[{""dateSeen"":[""2017-01-27T22:30:55Z""],""name"":""Toynk Toys Llc""},{""dateSeen"":[""2016-04-06T00:00:00Z""],""name"":""Superherocostumes2003superherocostumes2003 - Ebay.com""}]","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",S,8.83E+11,,4
FUR-CH-10004860,Global Low Back Tilter Chair,Pink,Furniture,Chairs,08-07-2016,,,SAFCO Arco Folding Chair,,,,7
FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,Blue,Furniture,Chairs,14-11-2016,Sunny Feet,"[{""dateSeen"":[""2016-11-14T03:41:50Z""],""name"":""Apparelsave""}]",Eldon 200 Class Desk Accessories,"7,6,6.5,7.5",,,0
FUR-CH-10004886,Bevis Steel Folding Chairs,Blue,Furniture,Chairs,04-03-2016,,"[{""dateSeen"":[""2016-02-27T00:00:00Z""],""name"":""Berkshiresoutlet - Ebay.com""}]",Dax Clear Box Frame,11.5,8.88E+11,,2
FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Blue,Furniture,Chairs,10-10-2016,,"[{""dateSeen"":[""2016-10-10T17:15:49Z""],""name"":""Street Moda""}]","Bush Westfield Collection Bookcases, Fully Assembled",9,8.41E+11,,0
FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Blue,Furniture,Chairs,20-01-2017,VANS,"[{""dateSeen"":[""2017-01-20T18:57:24Z""],""name"":""Apparelsave""}]",3M Hangers With Command Adhesive,9,7.58E+11,,3
FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Pink,Furniture,Furnishings,27-01-2017,,"[{""dateSeen"":[""2017-01-27T01:32:05Z""],""name"":""Premium Brand Outlet""}]","Howard Miller 13"" Diameter Goldtone Round Wall Clock","8 M,10 M,7.5 M,7 M,6.5 M,8.5 M,6 M,9 M,9.5 M,5.5 M",7.84E+11,,0
FUR-FU-10000023,Eldon Wave Desk Accessories,Pink,Furniture,Furnishings,30-03-2016,,,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",,,,0
FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,Pink,Furniture,Furnishings,21-05-2016,,,Bretford CR4500 Series Slim Rectangular Table,,,,0
FUR-FU-10000076,24-Hour Round Wall Clock,Blue,Furniture,Furnishings,12-01-2017,,"[{""dateSeen"":[""2017-01-12T06:21:45Z""],""name"":""Unbeatablesale""}]",Bevis Boat-Shaped Conference Table,,7.01E+11,,2
FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Blue,Furniture,Furnishings,05-03-2016,,"[{""dateSeen"":[""2016-04-17T00:00:00Z""],""name"":""Salefreaksan8salefreaksan8 - Ebay.com""}]","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",,7.88E+11,,0
FUR-FU-10000175,DAX Wood Document Frame.,Black,Furniture,Furnishings,04-03-2016,,"[{""dateSeen"":[""2016-02-27T00:00:00Z""],""name"":""Dfocusshoesandmoredfocusshoesandmore - Ebay.com""}]",Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,9.5,8.86E+11,,0
FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Pink,Furniture,Furnishings,02-08-2016,,"[{""dateSeen"":[""2016-08-02T04:06:43Z""],""name"":""Apparelsave""}]","Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",,7.89E+11,,0
FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Blue,Furniture,Furnishings,23-03-2016,,"[{""dateSeen"":[""2016-04-11T00:00:00Z""],""name"":""Papa_store_ps - Ebay.com""},{""dateSeen"":[""2016-05-17T00:00:00Z""],""name"":""Haima541 - Ebay.com""},{""dateSeen"":[""2015-11-02T00:00:00Z""],""name"":""Vivian-storevivian-store - Ebay.com""}]","Bush Westfield Collection Bookcases, Medium Cherry Finish",,7.02E+11,,0
FUR-FU-10000221,"Master Caster Door Stop, Brown",Blue,Furniture,Furnishings,10-11-2016,J.Renee,"[{""dateSeen"":[""2016-11-10T09:13:07Z""],""name"":""Shoefabs""}]",Luxo Professional Combination Clamp-On Lamps,,6.05E+11,,0
FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Blue,Furniture,Furnishings,09-01-2017,Cobian,"[{""dateSeen"":[""2017-01-09T20:12:32Z""],""name"":""Apparelsave""},{""dateSeen"":[""2017-01-09T20:12:32Z""],""name"":""Bhfo, Inc.""}]",DAX Black Cherry Wood-Tone Poster Frame,8,8.40E+11,,3
FUR-FU-10000246,Aluminum Document Frame,Pink,Furniture,Furnishings,04-11-2016,Nine West,"[{""dateSeen"":[""2016-11-04T03:10:50Z""],""name"":""Areatrend""}]",Office Star - Contemporary Task Swivel Chair,,7.37E+11,,4
FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Blue,Furniture,Furnishings,02-01-2016,,,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,"3X,S,L,M,2X,XL,1X",,,0
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,White,Furniture,Furnishings,27-01-2017,Reebok,"[{""dateSeen"":[""2017-01-27T01:24:17Z""],""name"":""National Brands Liquidation""}]",Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,,8.83E+11,,2
FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Black,Furniture,Furnishings,01-01-2016,,,Magna Visual Magnetic Picture Hangers,"8.5,10,7,6,5,9.5,6.5,7.5,9,8,11",,,3
FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",White,Furniture,Furnishings,10-04-2016,,"[{""dateSeen"":[""2016-04-10T00:00:00Z""],""name"":""Allamerican2100 - Ebay.com""}]",C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,10,6.49E+11,,2
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Black,Furniture,Furnishings,06-05-2016,,"[{""dateSeen"":[""2016-05-06T14:47:59Z""],""name"":""Apparelsave""}]","Bevis Round Bullnose 29"" High Table Top",,,,4
FUR-FU-10000320,OIC Stacking Trays,Blue,Furniture,Furnishings,14-01-2017,Karen Scott,"[{""dateSeen"":[""2017-01-14T19:23:05Z""],""name"":""Shoefabs""}]","Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear","5,5.5,6,7.5,9,9.5",8.87E+11,,0
FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Blue,Furniture,Furnishings,20-09-2015,,,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",,,,2
FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Blue,Furniture,Furnishings,25-03-2016,,,Bevis 36 x 72 Conference Tables,,,,0
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Blue,Furniture,Furnishings,15-11-2016,Nike,"[{""dateSeen"":[""2016-11-15T13:18:24Z""],""name"":""Shoezoo""}]",G.E. Halogen Desk Lamp Bulbs,,8.86E+11,,9
FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Blue,Furniture,Furnishings,26-07-2016,,,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",,,,8
FUR-FU-10000550,Stacking Trays by OIC,Blue,Furniture,Furnishings,27-08-2016,SNEED,"[{""dateSeen"":[""2016-08-26T00:00:00Z""],""name"":""Yutin Jia""}]",Eldon Advantage Chair Mats for Low to Medium Pile Carpets,,,599 g,0
FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Black,Furniture,Furnishings,16-11-2015,Qianyuyu,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Amazon.ca""}]",Chromcraft Round Conference Tables,,,499 g,0
FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Pink,Furniture,Furnishings,27-01-2017,,"[{""dateSeen"":[""2017-01-27T01:24:02Z""],""name"":""Shoenerds""}]","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",,8.87E+11,,6
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Black,Furniture,Furnishings,24-01-2017,Acacia,"[{""dateSeen"":[""2017-01-24T19:04:48Z""],""name"":""Unbeatablesale""}]","Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",,6.57E+11,,2
FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",Blue,Furniture,Furnishings,15-03-2016,,,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,"6,6.5,7,7.5,8,8.5,9,10",,,0
FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Blue,Furniture,Furnishings,11-11-2016,Latitudes Inc.,"[{""dateSeen"":[""2016-11-11T09:54:04Z""],""name"":""Shopping Blitz""}]","Howard Miller 12"" Round Wall Clock",,94763200517,,0
FUR-FU-10000732,Eldon 200 Class Desk Accessories,Pink,Furniture,Furnishings,16-11-2015,Qianyuyu,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Amazon.ca""}]",Eldon Advantage Foldable Chair Mats for Low Pile Carpets,,,499 g,4
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,White,Furniture,Furnishings,04-11-2016,Lucky Brand,"[{""dateSeen"":[""2016-11-04T02:51:05Z""],""name"":""Apparelsave""}]",Chromcraft Round Conference Tables,7,8.88E+11,,0
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Blue,Furniture,Furnishings,04-11-2016,Nine West,"[{""dateSeen"":[""2016-11-04T23:13:54Z""],""name"":""Apparelsave""}]",Hon 4060 Series Tables,"10.5,11",7.22E+11,,3
FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Pink,Furniture,Furnishings,04-11-2016,Calvin Klein,"[{""dateSeen"":[""2016-11-04T11:47:29Z""],""name"":""Apparelsave""}]","GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs","6,9.5,9",8.89E+11,,0
FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",Blue,Furniture,Furnishings,02-02-2016,,"[{""dateSeen"":[""2016-01-31T00:00:00Z""],""name"":""Aruraclothing - Ebay.com""}]","GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",,8.87E+11,,0
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Pink,Furniture,Furnishings,16-11-2015,Generic,"[{""dateSeen"":[""2015-11-13T00:00:00Z""],""name"":""Fair Top--ships From Hongkong""}]","Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",,,,0
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Pink,Furniture,Furnishings,12-04-2016,,,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",,,,0
FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Blue,Furniture,Furnishings,27-01-2017,,"[{""dateSeen"":[""2017-01-27T01:19:43Z""],""name"":""Shoenerds""}]",Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,7.5,8.88E+11,,0
FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",White,Furniture,Furnishings,17-01-2017,Via Spiga,"[{""dateSeen"":[""2017-01-17T19:08:15Z""],""name"":""Apparelsave""}]",Luxo Professional Combination Clamp-On Lamps,7,,,3
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Blue,Furniture,Furnishings,24-01-2017,,"[{""dateSeen"":[""2017-01-24T18:53:59Z""],""name"":""Shoebuy.com""}]","Eldon Regeneration Recycled Desk Accessories, Smoke","10 M,5 M,6 M,7 M,9.5 M",7.28E+11,,2
FUR-FU-10001057,Tensor Track Tree Floor Lamp,Blue,Furniture,Furnishings,14-02-2016,,"[{""dateSeen"":[""2016-02-12T00:00:00Z""],""name"":""Ausdeal1 - Ebay.com""}]","Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",,6.10E+11,,3
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Pink,Furniture,Furnishings,10-04-2016,,"[{""dateSeen"":[""2016-04-09T00:00:00Z""],""name"":""Deals2treasuredeals2treasure - Ebay.com""}]","Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",,8.89E+11,,0
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Blue,Furniture,Furnishings,02-02-2016,,"[{""dateSeen"":[""2016-01-31T00:00:00Z""],""name"":""Simplishopping - Ebay.com""}]",Hon Deluxe Fabric Upholstered Stacking Chairs,,8.88E+11,,5
FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Pink,Furniture,Furnishings,21-05-2016,,"[{""dateSeen"":[""2016-05-20T00:00:00Z""],""name"":""Premiumbrandoutlet - Ebay.com""}]","C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",9.5,6.30E+11,,0
FUR-FU-10001196,DAX Cubicle Frames - 8x10,Pink,Furniture,Furnishings,02-01-2016,,,Harbour Creations Steel Folding Chair,"10,7,6,9,8",,,2
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Blue,Furniture,Furnishings,27-01-2017,MICHAEL Michael Kors,"[{""dateSeen"":[""2017-01-27T01:32:38Z""],""name"":""Apparelsave""}]",GuestStacker Chair with Chrome Finish Legs,"8.5,7,6.5,7.5,9",8.89E+11,,2
FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,Blue,Furniture,Furnishings,09-03-2016,,"[{""dateSeen"":[""2016-03-09T03:37:08Z""],""name"":""Miles Kimball Company""}]",Ultra Door Push Plate,,17874017539,,0
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Blue,Furniture,Furnishings,23-11-2015,,,"Tenex ""The Solids"" Textured Chair Mats",,,,3
FUR-FU-10001424,Dax Clear Box Frame,Pink,Furniture,Furnishings,04-03-2016,,"[{""dateSeen"":[""2016-02-27T00:00:00Z""],""name"":""Valueformoney00 - Ebay.com""}]",Hon GuestStacker Chair,8,8.89E+11,,0
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,White,Furniture,Furnishings,11-03-2016,,,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,,,,2
FUR-FU-10001473,DAX Wood Document Frame,Black,Furniture,Furnishings,12-01-2017,Nocona,"[{""dateSeen"":[""2017-01-12T06:20:34Z""],""name"":""Apparelsave""}]",O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,"10.5,10,9.5,9,8,11,12",,,0
FUR-FU-10001475,"Contract Clock, 14"", Brown",Blue,Furniture,Furnishings,16-11-2015,Qianyuyu,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Amazon.ca""}]","Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",,,499 g,0
FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Blue,Furniture,Furnishings,02-03-2016,,"[{""dateSeen"":[""2016-03-11T00:00:00Z""],""name"":""Bhfo - Ebay.com""}]","Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",,8.14E+11,,0
FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",White,Furniture,Furnishings,28-07-2016,,,Dax Clear Box Frame,,,,2
FUR-FU-10001546,Dana Swing-Arm Lamps,Blue,Furniture,Furnishings,07-03-2016,,"[{""dateSeen"":[""2016-05-24T00:00:00Z""],""name"":""Tagarenedream920 - Ebay.com""}]",Eldon Radial Chair Mat for Low to Medium Pile Carpets,,8.86E+11,,0
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Pink,Furniture,Furnishings,12-01-2017,People Footwear,"[{""dateSeen"":[""2017-01-12T19:11:04Z""],""name"":""Apparelsave""}]","Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock","5,6,7,9",6.94E+11,,6
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Blue,Furniture,Furnishings,03-02-2016,Greatlookz Fashion,"[{""dateSeen"":[""2016-08-23T14:47:23Z""],""name"":""Greatlookz Inc""}]","Eldon Image Series Desk Accessories, Ebony",,6.39E+11,,0
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Blue,Furniture,Furnishings,16-11-2015,Qianyuyu,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Amazon.ca""}]",Hon Non-Folding Utility Tables,,,499 g,0
FUR-FU-10001706,Longer-Life Soft White Bulbs,Blue,Furniture,Furnishings,15-11-2016,Brianna Leigh,"[{""dateSeen"":[""2016-11-15T12:58:28Z""],""name"":""Apparelsave""}]",Bretford Rectangular Conference Table Tops,"5.5,10,9.5,5,7.5,9",,,0
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Black,Furniture,Furnishings,02-01-2016,,,Bestar Classic Bookcase,,,,5
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Blue,Furniture,Furnishings,30-03-2016,,,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,,,,4
FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Blue,Furniture,Furnishings,30-03-2016,,,Westinghouse Clip-On Gooseneck Lamps,,,,4
FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Blue,Furniture,Furnishings,22-01-2017,Alfani,"[{""dateSeen"":[""2017-01-22T06:20:23Z""],""name"":""Apparelsave""},{""dateSeen"":[""2017-01-22T06:20:23Z""],""name"":""Shoefabs""}]",Howard Miller Distant Time Traveler Alarm Clock,"10 M,9.5,7.5,9,11",6.08E+11,,3
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Black,Furniture,Furnishings,19-02-2016,,"[{""address"":""650 Madison Ave C1"",""city"":""New York"",""country"":""US"",""dateSeen"":[""2016-02-21T00:00:00Z""],""name"":""Www.ralphlauren.com"",""phone"":""2123187000"",""postalCode"":""10022"",""province"":""NY""}]",Westinghouse Clip-On Gooseneck Lamps,,,,0
FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Blue,Furniture,Furnishings,02-01-2016,,,Office Star Flex Back Scooter Chair with White Frame,,,,0
FUR-FU-10001876,"Computer Room Manger, 14""",Blue,Furniture,Furnishings,15-11-2016,Nike,"[{""dateSeen"":[""2016-11-15T13:18:00Z""],""name"":""Ultimate Shoe Zone""}]",Luxo Economy Swing Arm Lamp,,8.87E+11,,0
FUR-FU-10001889,Ultra Door Pull Handle,Blue,Furniture,Furnishings,22-03-2016,,,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",,,,3
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Blue,Furniture,Furnishings,11-03-2016,,,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",,,,0
FUR-FU-10001934,Magnifier Swing Arm Lamp,Blue,Furniture,Furnishings,12-01-2017,,"[{""dateSeen"":[""2017-01-12T06:20:52Z""],""name"":""Shoenerds""}]",Sauder Cornerstone Collection Library,"10.5,8.5,10,7,9.5,7.5,9,11.5,8,11,12",8.06E+11,,3
