slno,order_id,payment_sequential,payment_type,payment_installments,payment_value
582,CA-2017-115427,1,credit_card,2,110.2
583,CA-2016-134425,1,credit_card,2,243.43
584,CA-2015-121391,1,credit_card,2,154.21
585,CA-2016-137043,1,credit_card,8,151.7
586,CA-2015-115847,1,credit_card,6,346.38
587,US-2017-126179,1,credit_card,4,467.24
588,CA-2016-101966,1,credit_card,8,190.98
589,CA-2016-141397,1,credit_card,5,354.02
590,CA-2016-141082,1,credit_card,1,183.53
591,US-2016-134488,1,credit_card,5,106.75
592,CA-2016-145919,2,credit_card,5,102.05
593,CA-2017-157651,1,credit_card,1,108.36
594,CA-2014-160773,1,credit_card,1,152.73
595,CA-2017-167703,1,credit_card,2,160.51
596,CA-2017-121804,1,credit_card,2,150.58
597,CA-2017-162635,1,credit_card,1,200.09
598,CA-2014-107153,1,credit_card,1,367.11
599,US-2014-117058,1,credit_card,2,167.42
600,CA-2015-120439,1,credit_card,1,119.18
601,CA-2016-128258,1,credit_card,1,166.62
602,CA-2017-106033,1,credit_card,6,213.95
603,CA-2016-142762,1,credit_card,2,138.73
604,CA-2017-127705,1,credit_card,2,115.44
605,CA-2014-122567,1,credit_card,5,128.48
606,CA-2014-121664,1,credit_card,6,571.42
607,CA-2016-122133,1,credit_card,2,293.46
608,US-2017-123281,1,credit_card,1,326.78
609,CA-2017-100524,1,credit_card,7,212.58
610,CA-2017-113481,1,credit_card,3,399.38
611,CA-2015-131758,1,credit_card,8,253.18
612,CA-2014-118339,1,credit_card,10,669.42
613,CA-2014-153976,1,credit_card,10,205.54
614,CA-2016-162901,1,credit_card,4,111.76
615,CA-2017-162978,1,credit_card,4,139.93
616,US-2014-160444,1,credit_card,3,145.56
617,CA-2016-145247,1,credit_card,3,112.39
618,CA-2017-160045,1,credit_card,3,313.2
619,US-2014-151925,1,credit_card,4,243.4
620,CA-2017-125199,1,credit_card,2,405.24
621,US-2017-155425,1,credit_card,4,104.42
622,CA-2017-133249,1,credit_card,8,158.75
623,US-2015-103471,1,credit_card,2,143.06
624,CA-2017-136672,1,credit_card,1,111.19
625,US-2014-157021,1,credit_card,1,157.91
626,CA-2015-120362,1,credit_card,2,198.99
627,CA-2014-126361,1,credit_card,3,255.9
628,US-2016-100566,1,credit_card,4,169.73
629,US-2016-108504,1,credit_card,1,118.35
630,US-2017-117247,1,credit_card,1,137.74
631,CA-2016-124485,1,credit_card,10,111.7
632,CA-2016-159212,1,credit_card,2,168.86
633,US-2016-161396,1,credit_card,3,297.49
634,US-2014-118486,1,credit_card,3,138.24
635,CA-2016-130407,1,credit_card,2,139.52
636,US-2016-122245,1,credit_card,8,206.99
637,CA-2017-105144,1,,1,109.04
638,CA-2016-136329,1,credit_card,8,276.22
639,CA-2014-146640,1,credit_card,1,105.71
640,CA-2017-115994,1,credit_card,7,158.52
641,CA-2015-126697,1,credit_card,1,129.55
642,CA-2015-124800,1,credit_card,1,169.35
643,CA-2017-122700,1,credit_card,3,241.81
644,CA-2014-120768,1,credit_card,2,150.05
645,US-2016-153129,1,credit_card,10,240.75
646,CA-2017-106852,1,credit_card,3,163.25
647,CA-2015-139731,1,credit_card,4,177.84
648,CA-2017-122735,1,credit_card,1,482.61
649,CA-2017-128160,1,credit_card,8,549.7
650,CA-2017-117695,1,credit_card,5,362.95
651,CA-2015-166135,1,credit_card,3,265.75
652,CA-2016-133725,1,credit_card,2,258.68
653,CA-2017-102337,1,credit_card,1,188.89
654,US-2014-112564,1,credit_card,2,270.84
655,CA-2015-145821,1,credit_card,1,117.85
656,US-2015-160150,1,credit_card,10,991.55
657,CA-2016-133711,1,credit_card,2,186.62
658,CA-2017-148474,1,credit_card,1,137.09
659,CA-2015-111297,1,credit_card,8,425.62
660,CA-2016-123722,1,credit_card,2,114.77
661,CA-2014-155271,1,credit_card,2,163.06
662,US-2016-128902,1,credit_card,2,143.12
663,CA-2016-152289,1,credit_card,3,100.34
664,US-2016-104794,1,credit_card,4,104.28
665,CA-2014-151708,1,credit_card,8,304.33
666,CA-2015-100769,1,credit_card,2,234.84
667,CA-2017-139199,1,credit_card,10,332.3
668,US-2015-161466,1,credit_card,7,149.14
669,CA-2017-164959,1,credit_card,3,187.47
670,US-2015-105676,1,credit_card,5,131.69
671,CA-2016-113138,1,credit_card,4,262.99
672,US-2017-104955,1,credit_card,10,112.3
673,CA-2016-121958,1,credit_card,4,167.09
674,CA-2017-121468,1,credit_card,5,177.25
675,US-2016-108455,1,credit_card,1,109.5
676,CA-2017-101210,1,credit_card,9,447.68
677,US-2016-108098,1,credit_card,10,100.95
678,CA-2014-119032,1,credit_card,1,125.99
679,CA-2015-140410,1,credit_card,10,111.61
680,CA-2014-136280,1,credit_card,2,113.43
681,CA-2017-151911,1,credit_card,10,1069.41
682,CA-2017-166436,1,credit_card,1,619.93
683,CA-2017-139661,1,credit_card,10,349.93
684,CA-2014-123925,1,credit_card,6,269.93
685,CA-2017-152485,1,credit_card,2,309.12
686,CA-2016-141586,1,credit_card,3,232.77
687,CA-2017-130386,1,credit_card,2,126.69
688,CA-2016-100468,1,credit_card,2,368.82
689,CA-2015-153388,1,credit_card,1,130.22
690,CA-2017-154935,1,credit_card,1,328.82
691,CA-2016-134208,1,credit_card,8,180.82
692,CA-2017-108294,1,credit_card,5,308.64
693,CA-2017-103611,1,credit_card,1,122.37
694,CA-2017-100384,1,credit_card,2,168.2
695,CA-2017-112809,1,credit_card,2,152.52
696,US-2017-160759,1,credit_card,3,105.57
697,CA-2017-148446,1,credit_card,1,137.39
698,CA-2014-111059,1,credit_card,2,117.88
699,CA-2017-116204,1,credit_card,2,143.49
700,CA-2017-109946,1,credit_card,8,399.56
701,CA-2015-144806,1,credit_card,5,259.6
702,CA-2016-122392,1,credit_card,8,845.81
703,CA-2015-148432,1,credit_card,10,164.21
704,CA-2015-103793,1,credit_card,3,302.64
705,CA-2017-159884,1,credit_card,1,132.08
706,CA-2016-139885,1,credit_card,1,123.49
707,CA-2017-124086,1,credit_card,3,190.2
708,CA-2016-112389,1,credit_card,1,117.37
709,CA-2017-121888,1,credit_card,1,112.24
710,CA-2014-166884,1,credit_card,4,124.01
711,CA-2014-107181,1,credit_card,8,613.51
712,CA-2014-150245,1,credit_card,4,410
713,CA-2015-111395,1,credit_card,10,123.51
714,CA-2014-134278,1,credit_card,6,138.65
715,US-2017-124926,1,credit_card,1,117.96
716,CA-2016-159345,1,credit_card,3,492.25
717,CA-2014-130274,1,credit_card,6,206.08
718,CA-2017-158386,1,credit_card,3,322.38
719,CA-2015-111507,1,credit_card,2,101.87
720,CA-2017-120761,1,credit_card,4,106.29
721,CA-2016-109176,1,credit_card,3,140.34
722,CA-2015-112116,1,credit_card,8,1391.79
723,CA-2016-126809,1,credit_card,8,113.48
724,CA-2014-105172,1,credit_card,7,102.03
725,CA-2017-107293,1,credit_card,2,152.88
726,US-2017-102890,1,credit_card,10,185.39
727,CA-2015-158554,1,credit_card,2,112.81
728,CA-2014-116239,1,credit_card,4,292.24
729,CA-2015-132101,1,credit_card,3,246.37
730,CA-2015-129112,1,credit_card,4,169.37
731,US-2017-152002,1,credit_card,1,138.53
732,CA-2017-165029,1,credit_card,10,202.63
733,US-2014-157385,1,credit_card,5,248.83
734,CA-2014-101602,1,credit_card,5,1147.97
735,CA-2016-109057,1,credit_card,3,122.88
736,CA-2016-154403,1,credit_card,1,185.05
737,CA-2016-102456,1,credit_card,4,204.81
738,CA-2015-131338,1,credit_card,2,162.44
739,CA-2016-109911,1,credit_card,1,128.93
740,US-2016-132423,1,credit_card,6,322.8
741,CA-2015-122826,1,credit_card,3,196.68
742,CA-2014-117317,1,credit_card,2,181.21
743,CA-2015-118423,1,credit_card,2,140.62
744,CA-2017-149181,1,credit_card,2,101.64
745,CA-2017-132234,1,credit_card,2,145.56
746,CA-2017-158876,1,credit_card,10,146.32
747,CA-2016-164672,1,credit_card,5,254.33
748,US-2016-132857,1,credit_card,3,142.14
749,CA-2017-116645,1,credit_card,3,249.49
750,US-2016-115819,1,credit_card,2,117.97
751,CA-2014-156349,1,credit_card,10,106.38
752,CA-2017-138380,1,credit_card,6,300.28
753,US-2016-113509,1,credit_card,1,117.75
754,CA-2015-130022,1,credit_card,1,168.5
755,US-2016-118780,1,credit_card,3,290.48
756,CA-2017-108560,1,credit_card,2,116.24
757,CA-2015-157084,1,credit_card,2,177.37
758,CA-2015-164539,1,credit_card,3,168.9
759,CA-2015-143119,1,credit_card,1,214.16
760,CA-2017-101049,1,credit_card,8,188.73
761,CA-2016-106530,1,credit_card,1,306.2
762,CA-2014-168984,1,credit_card,2,132.69
763,CA-2016-157266,1,credit_card,2,125.81
764,US-2014-134712,1,credit_card,8,349.53
765,CA-2015-111829,1,credit_card,1,429.7
766,CA-2015-105221,1,credit_card,2,167.72
767,CA-2015-120341,1,credit_card,4,167.58
768,CA-2014-135699,1,credit_card,4,185.85
769,US-2017-132444,1,credit_card,2,169.49
770,CA-2014-127159,1,,1,118.7
771,CA-2017-161809,1,credit_card,2,237.47
772,CA-2017-127285,1,credit_card,2,125.85
773,CA-2017-144526,1,credit_card,7,619.9
774,CA-2016-128531,1,credit_card,1,125.52
775,US-2015-157154,1,credit_card,7,157.84
776,CA-2017-159457,1,credit_card,8,676.84
777,CA-2016-107615,1,credit_card,3,220.88
778,CA-2017-111647,1,credit_card,2,144.66
779,CA-2015-150560,1,credit_card,2,149.68
780,CA-2015-143077,1,credit_card,10,569.14
781,CA-2016-122728,1,credit_card,3,207.24
782,CA-2014-122882,1,credit_card,1,119.89
783,US-2016-101497,1,credit_card,10,141.96
784,CA-2016-147585,1,credit_card,3,172.6
785,CA-2017-149489,1,credit_card,10,709.93
786,CA-2017-143798,1,credit_card,4,112.35
787,CA-2014-142839,1,credit_card,1,161.21
788,CA-2017-129833,1,credit_card,2,163.98
789,US-2016-154361,1,credit_card,2,127.08
790,US-2016-158708,1,credit_card,8,117.71
791,CA-2015-156335,1,credit_card,10,243.07
792,CA-2015-148376,1,credit_card,3,143.04
793,CA-2014-135657,1,credit_card,3,193.96
794,CA-2015-114069,1,credit_card,6,1524.24
795,CA-2014-139857,1,credit_card,8,130.06
796,CA-2016-106306,1,credit_card,1,113.33
797,CA-2015-100545,1,credit_card,2,145.01
798,CA-2017-123491,1,credit_card,5,367.63
799,CA-2015-145401,1,credit_card,8,448.51
800,US-2017-124968,1,credit_card,2,138.53
801,CA-2017-104003,1,credit_card,8,317.57
802,CA-2016-154788,1,credit_card,8,105.29
803,CA-2016-169943,1,credit_card,10,304.77
804,US-2015-123218,1,credit_card,4,203.86
805,CA-2015-127453,1,credit_card,4,686.02
806,US-2017-164056,1,credit_card,8,103.55
807,CA-2016-106894,1,credit_card,2,219.77
808,CA-2014-125136,1,credit_card,1,190.37
809,US-2016-131149,1,credit_card,3,141.23
810,CA-2017-101483,1,credit_card,1,235.83
811,CA-2015-130204,1,,1,128.82
812,CA-2014-110527,1,credit_card,2,175.08
813,CA-2017-152807,1,credit_card,4,309.8
814,CA-2014-133270,1,credit_card,2,206.1
815,CA-2016-155670,1,credit_card,2,130.1
816,US-2014-157406,1,credit_card,10,696.08
817,CA-2015-139094,1,credit_card,2,153.1
818,CA-2017-168837,1,credit_card,24,771.69
819,CA-2017-116715,1,credit_card,13,131.46
820,CA-2015-135622,1,credit_card,2,218.47
821,US-2015-107349,1,credit_card,3,192.98
822,CA-2014-139017,1,credit_card,2,208.7
823,CA-2014-141817,1,credit_card,4,175.08
824,CA-2015-130785,1,credit_card,10,1657.57
825,CA-2016-110254,1,credit_card,8,521.5
826,US-2014-158057,1,credit_card,2,189.22
827,CA-2017-146024,1,credit_card,1,270.92
828,CA-2016-129686,1,credit_card,6,208.81
829,CA-2014-118976,1,credit_card,2,148.28
830,CA-2015-105347,1,credit_card,2,240.87
831,CA-2016-124667,1,credit_card,3,316.58
832,CA-2015-111094,1,credit_card,5,128.02
833,CA-2017-166317,1,credit_card,10,708.28
834,CA-2015-154326,1,credit_card,2,113.54
835,CA-2014-102008,1,credit_card,10,920.2
836,CA-2014-120474,1,credit_card,1,132.02
837,CA-2014-104773,1,credit_card,3,217.85
838,CA-2016-140774,1,credit_card,2,224.43
839,US-2017-139465,1,credit_card,10,754.27
840,CA-2016-100965,1,credit_card,1,256
841,CA-2016-121034,1,credit_card,5,732.68
842,CA-2016-149461,1,credit_card,10,419.3
843,CA-2017-158379,1,credit_card,4,221.87
844,US-2016-116729,1,credit_card,2,229.72
845,CA-2016-164938,1,credit_card,3,121.9
846,CA-2016-165484,1,credit_card,10,292.26
847,CA-2014-132612,1,credit_card,1,126.48
848,US-2017-161193,1,credit_card,1,148.4
849,CA-2015-131597,1,credit_card,8,274.81
850,CA-2015-164833,1,credit_card,5,101.23
851,CA-2015-125423,1,credit_card,5,188.01
852,US-2014-130379,1,credit_card,3,173.53
853,CA-2016-168956,1,credit_card,10,590.05
854,CA-2016-167507,1,credit_card,2,111.28
855,CA-2016-109344,1,credit_card,8,375.22
856,US-2015-140851,1,credit_card,1,193.27
857,CA-2014-103373,1,credit_card,8,164.29
858,CA-2017-145884,1,credit_card,3,269.63
859,CA-2015-131422,1,credit_card,2,209.21
860,CA-2017-162691,1,credit_card,10,1416.41
861,CA-2014-141278,1,credit_card,10,228.67
862,CA-2017-122693,1,credit_card,2,130.13
863,CA-2014-117345,1,credit_card,2,119.88
864,CA-2016-157763,1,credit_card,1,807.54
865,CA-2015-135391,1,credit_card,5,201.61
866,US-2017-113852,1,credit_card,3,386.24
867,US-2017-158512,1,credit_card,2,172.67
868,CA-2017-128370,1,credit_card,2,119.79
869,CA-2015-160472,1,credit_card,1,173.6
870,CA-2014-114643,1,credit_card,6,150.39
871,US-2017-158218,1,credit_card,5,221.07
872,CA-2015-121608,1,credit_card,1,107.78
873,US-2017-121251,1,credit_card,1,319.11
874,CA-2014-151078,1,credit_card,10,191.56
875,US-2016-100839,1,credit_card,3,158.56
876,US-2017-116659,1,credit_card,3,288.54
877,CA-2017-118857,1,credit_card,5,128.45
878,CA-2015-127110,1,credit_card,1,127.69
879,CA-2016-148201,1,credit_card,8,201.14
880,CA-2014-116932,1,credit_card,1,404.06
881,CA-2017-142888,1,credit_card,4,121.14
882,CA-2014-147914,1,credit_card,2,144.29
883,US-2016-112977,1,credit_card,3,175.38
884,CA-2017-112039,1,credit_card,8,207.34
885,CA-2017-118885,1,credit_card,6,138.36
886,CA-2015-109512,1,credit_card,2,181.33
887,CA-2016-118570,1,credit_card,1,137.52
888,CA-2017-154718,1,credit_card,1,132.08
889,CA-2016-147578,1,credit_card,9,311.23
890,CA-2014-140165,1,credit_card,8,179.31
891,CA-2014-142587,1,,1,258.67
892,CA-2014-157623,1,credit_card,4,178.84
893,CA-2017-145310,1,credit_card,3,220.04
894,CA-2016-100083,1,credit_card,5,1429.59
895,US-2017-108063,1,credit_card,5,149.23
896,CA-2015-109197,1,credit_card,10,189.34
897,CA-2017-141789,1,credit_card,5,382.39
898,CA-2014-169775,1,credit_card,5,269.35
899,CA-2016-140543,1,credit_card,3,107.78
900,CA-2016-151141,1,credit_card,2,171.55
901,CA-2017-167094,1,credit_card,5,168.37
902,CA-2017-154410,1,credit_card,4,216.18
903,US-2016-150567,1,credit_card,4,166.67
904,CA-2015-157959,1,credit_card,8,100.46
905,CA-2017-105886,1,credit_card,2,171
906,CA-2016-105963,1,credit_card,6,214.14
907,CA-2017-121503,1,credit_card,5,195
908,CA-2014-103366,1,credit_card,1,123.92
909,CA-2017-124597,1,credit_card,10,137.89
910,CA-2015-105634,1,credit_card,5,169.99
911,CA-2015-123673,1,credit_card,3,100.68
912,US-2017-111423,1,credit_card,1,140.07
913,CA-2015-125178,1,credit_card,1,174.04
914,CA-2016-156685,1,credit_card,2,147.03
915,CA-2017-126865,1,credit_card,6,391.71
916,CA-2017-102834,1,credit_card,3,184.93
917,US-2016-139710,1,credit_card,1,260.46
918,CA-2017-121538,1,credit_card,10,105.26
919,US-2017-101539,1,credit_card,8,176.35
920,CA-2016-152121,1,credit_card,8,379.99
921,CA-2017-161200,1,credit_card,6,110.66
922,CA-2017-101245,1,credit_card,4,199.09
923,CA-2015-141768,1,credit_card,1,215.05
924,CA-2016-112109,1,credit_card,10,192.33
925,CA-2017-144064,1,credit_card,6,114.78
926,CA-2017-157987,1,credit_card,6,121.4
927,CA-2017-110905,1,credit_card,8,360.16
928,CA-2017-165841,1,credit_card,3,370.93
929,CA-2017-117485,1,credit_card,4,162.89
930,CA-2017-140242,1,credit_card,2,179.78
931,CA-2014-148950,1,credit_card,3,174.86
932,CA-2014-110408,1,credit_card,6,157.55
933,CA-2015-109939,1,credit_card,4,100.33
934,CA-2016-112669,1,credit_card,6,108.51
935,CA-2015-119592,1,credit_card,4,1198.89
936,CA-2014-122749,1,credit_card,1,206.92
937,CA-2014-164721,1,credit_card,4,106.38
938,CA-2016-147417,1,credit_card,7,221.79
939,CA-2015-127509,1,,1,181.41
940,CA-2017-111374,1,credit_card,4,245.22
941,CA-2017-133648,1,credit_card,1,294.76
942,US-2017-147221,1,credit_card,1,286.12
943,CA-2014-131905,1,credit_card,1,329.98
944,CA-2017-166128,1,credit_card,2,102.87
945,CA-2017-163510,1,credit_card,8,133.2
946,US-2017-143028,1,credit_card,2,100.23
947,CA-2014-111150,1,credit_card,5,249.61
948,CA-2017-165386,1,credit_card,1,186.85
949,CA-2014-116407,1,credit_card,1,198.57
950,CA-2015-155761,1,credit_card,1,211.87
951,CA-2016-145905,1,credit_card,4,146.94
952,CA-2015-113110,1,credit_card,10,336.31
953,CA-2016-168354,1,credit_card,2,233.16
954,US-2017-111241,1,credit_card,5,104.7
955,CA-2015-114237,1,credit_card,10,128.67
956,CA-2016-113516,1,credit_card,2,113.38
957,CA-2015-117961,1,credit_card,3,129.24
958,CA-2016-128923,1,credit_card,3,198.09
959,CA-2017-162481,1,credit_card,2,163.9
960,CA-2015-119214,1,credit_card,7,143.77
961,CA-2015-122287,1,credit_card,1,157.42
962,CA-2015-104493,1,credit_card,1,328.05
963,US-2017-158946,1,credit_card,2,235.81
964,CA-2014-129168,1,credit_card,5,105.86
965,CA-2016-131835,1,credit_card,6,649.86
966,CA-2015-142237,1,credit_card,10,738.16
967,CA-2016-136434,1,credit_card,3,155.76
968,CA-2017-120376,1,credit_card,1,151.05
969,CA-2014-106439,1,credit_card,1,230.5
970,CA-2015-133452,1,credit_card,4,148.96
971,CA-2016-146521,1,credit_card,1,101.75
972,US-2017-110996,1,credit_card,3,151.84
973,CA-2016-129693,1,credit_card,1,137.38
974,CA-2017-122504,1,credit_card,5,226.31
975,CA-2014-131051,1,credit_card,7,181.1
976,CA-2017-140676,1,credit_card,7,374.03
977,CA-2015-120103,1,credit_card,5,228.3
978,CA-2017-104647,1,credit_card,8,119.25
979,CA-2014-110352,1,credit_card,2,106.9
980,CA-2016-140501,1,credit_card,12,358.12
981,CA-2015-139290,1,credit_card,2,183.78
982,CA-2017-166142,1,credit_card,4,183.91
983,CA-2014-145926,1,credit_card,1,302.1
984,CA-2015-149678,1,credit_card,1,141.31
985,US-2015-164357,1,credit_card,6,117.16
986,US-2016-146570,1,credit_card,1,139.86
987,CA-2017-124401,1,credit_card,5,189.19
988,US-2014-140116,1,credit_card,2,207.57
989,CA-2014-123295,1,credit_card,10,234.22
990,CA-2017-167101,1,,1,162.97
991,US-2014-167633,1,credit_card,2,224.96
992,US-2014-152723,1,credit_card,2,106.16
993,CA-2015-164882,1,credit_card,2,145.66
994,CA-2015-159786,1,credit_card,1,102.93
995,CA-2016-130267,1,credit_card,5,146.68
996,CA-2017-155460,1,credit_card,2,185.18
997,US-2017-168690,1,credit_card,7,508.62
998,CA-2017-158246,1,credit_card,2,167.61
999,CA-2017-167381,1,credit_card,10,147.39
1000,CA-2017-144862,1,credit_card,3,169.09
1001,CA-2014-126032,1,credit_card,1,616.5
1002,CA-2015-134859,1,credit_card,3,853.95
1003,US-2014-114188,1,credit_card,2,117.96
1004,CA-2015-156524,1,credit_card,1,109.08
1005,CA-2015-122210,1,credit_card,6,220.4
1006,CA-2015-156377,1,credit_card,8,250.06
1007,US-2017-157896,1,credit_card,3,142.96
1008,CA-2014-159520,1,credit_card,1,129.77
1009,CA-2016-155481,1,credit_card,4,201.65
1010,US-2016-152051,1,credit_card,7,302.52
1011,CA-2017-102771,1,credit_card,1,108.2
1012,US-2017-139969,1,credit_card,10,520.24
1013,CA-2014-167360,1,credit_card,3,155.63
1014,CA-2015-123505,1,credit_card,1,123.27
1015,CA-2016-117282,1,credit_card,1,121.09
1016,US-2016-120460,1,credit_card,2,793.09
1017,CA-2016-111115,1,credit_card,8,105.71
1018,CA-2014-124646,1,credit_card,1,271.86
1019,CA-2017-148166,1,credit_card,3,159.71
1020,CA-2016-159737,1,credit_card,10,406.26
1021,CA-2016-141019,1,credit_card,6,125.52
1022,CA-2016-101938,1,credit_card,3,188.63
1023,CA-2017-166296,1,credit_card,10,157.11
1024,CA-2016-154018,1,credit_card,4,116.23
1025,US-2017-137491,1,credit_card,2,118.47
1026,CA-2014-152296,1,credit_card,1,235.19
1027,CA-2016-112025,1,credit_card,1,280.65
1028,CA-2015-132507,1,credit_card,4,172.71
1029,CA-2016-125738,1,credit_card,8,193.47
1030,CA-2016-128818,1,credit_card,10,253.08
1031,CA-2017-124576,1,credit_card,6,338.78
1032,CA-2016-101378,1,credit_card,5,289.9
1033,CA-2017-143063,1,credit_card,10,901.16
1034,CA-2016-118913,1,credit_card,3,237.98
1035,CA-2016-128412,1,credit_card,1,394.85
1036,CA-2014-163013,1,credit_card,9,196.27
1037,CA-2015-135363,1,credit_card,20,241.93
1038,US-2014-165659,1,credit_card,4,204.62
1039,CA-2015-138002,1,credit_card,6,330.22
1040,CA-2015-128860,1,credit_card,6,118.38
1041,CA-2016-164350,1,credit_card,3,205.3
1042,US-2014-103905,1,credit_card,1,104.73
1043,CA-2015-129854,1,credit_card,6,108.86
1044,CA-2014-125556,1,credit_card,1,103.68
1045,CA-2016-162313,1,credit_card,2,159.16
1046,CA-2017-107874,1,credit_card,10,203.08
1047,CA-2017-129378,1,credit_card,4,116.18
1048,CA-2014-151953,1,credit_card,4,102.93
1049,CA-2017-130841,1,credit_card,10,1161.47
1050,CA-2015-131884,1,credit_card,1,213.55
1051,CA-2017-121909,1,credit_card,4,153.7
1052,CA-2016-106383,1,credit_card,4,208.78
1053,CA-2017-130771,1,credit_card,4,219.63
1054,CA-2016-139157,1,credit_card,1,185.74
