id,order_id,product_id,product_name,sales_amt,qty,discount,profit_amt
5189,CA-2015-115567,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0
9222,CA-2017-103212,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
248,CA-2014-131926,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0,4.752
5017,CA-2014-153850,OFF-PA-10003349,Xerox 1957,25.92,5,0.2,9.396
9674,CA-2016-114867,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728
7473,CA-2016-139997,FUR-FU-10004351,Staple-based wall hangings,11.688,3,0.6,-4.6752
7815,US-2017-109316,TEC-PH-10000011,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944
5613,CA-2017-121027,FUR-TA-10002607,KI Conference Tables,177.225,5,0.5,-120.513
378,US-2017-134481,FUR-FU-10002505,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308
5813,US-2015-163279,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
4378,CA-2014-166954,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,2001.86,7,0,580.5394
7526,CA-2014-125731,OFF-ST-10002276,Safco Steel Mobile File Cart,166.72,2,0,41.68
5460,CA-2017-116680,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0,23.94
6111,CA-2016-124590,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0,496.0725
9187,CA-2017-156776,OFF-PA-10000061,Xerox 205,25.92,4,0,12.4416
6235,US-2017-142188,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
3828,CA-2017-141733,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767
8563,CA-2016-123540,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,3347.37,13,0,636.0003
2190,CA-2017-143063,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0,22.5624
5764,CA-2015-162047,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0,162.864
2756,CA-2015-155306,FUR-FU-10002505,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924
3591,CA-2017-146535,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624
1812,CA-2014-132612,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044
1834,CA-2017-162691,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.6916
1987,CA-2016-147417,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,20.37,3,0,6.9258
6201,CA-2015-146675,OFF-ST-10002790,Safco Industrial Shelving,221.55,3,0,6.6465
8925,CA-2016-168032,OFF-BI-10003460,Acco 3-Hole Punch,17.52,5,0.2,6.132
1831,CA-2017-145884,OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466
9198,CA-2014-103310,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997
3940,US-2016-143448,TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958
3481,CA-2016-131289,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196
6640,CA-2014-108609,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,79.9,2,0,35.156
7453,CA-2017-105669,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304
3427,CA-2015-153381,OFF-FA-10003472,Bagged Rubber Bands,7.56,6,0,0.3024
2559,CA-2015-147788,OFF-ST-10004180,Safco Commercial Shelving,37.208,1,0.2,-7.4416
6918,CA-2014-124247,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591
9760,CA-2016-146913,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,725.84,4,0,210.4936
7521,US-2017-167920,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0,92.3692
2573,CA-2016-155845,FUR-FU-10003274,Regeneration Desk Collection,5.28,3,0,2.3232
815,CA-2017-143686,OFF-BI-10002557,Presstex Flexible Ring Binders,10.92,3,0.2,4.095
2299,CA-2015-113145,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0,4.0572
5796,CA-2014-124856,OFF-AR-10001427,Newell 330,5.98,1,0,1.5548
1977,CA-2014-110408,OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768
1023,CA-2015-124450,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072
8209,CA-2015-141565,OFF-ST-10000876,Eldon Simplefile Box Office,59.712,6,0.2,5.9712
8633,CA-2016-107783,OFF-LA-10002043,Avery 489,24.84,3,0.2,8.694
5162,CA-2014-111192,OFF-BI-10004967,Round Ring Binders,2.08,5,0.8,-3.432
793,CA-2016-105256,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11
1047,CA-2016-169103,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942
6765,CA-2016-144764,OFF-PA-10000474,Easy-staple paper,141.76,5,0.2,47.844
3800,CA-2017-147760,TEC-AC-10001956,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96
5056,CA-2015-141243,OFF-PA-10004100,Xerox 216,31.104,6,0.2,10.8864
7649,CA-2016-138968,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372
7194,CA-2016-110492,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,24.316
9399,CA-2014-125997,OFF-SU-10000646,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145
2603,CA-2016-165848,OFF-FA-10002983,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836
2540,CA-2015-113404,OFF-LA-10004689,Avery 512,18.496,8,0.2,6.2424
4520,CA-2017-107167,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966
6049,CA-2015-105571,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032
413,CA-2017-117457,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592
7388,CA-2016-105732,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558
558,CA-2016-113243,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2,-24.5646
4459,CA-2017-105851,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88
2674,CA-2014-126403,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,0.2,9.2988
4938,CA-2014-157147,OFF-PA-10002105,Xerox 223,32.4,5,0,15.552
5560,US-2015-114741,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0,10.8248
4988,CA-2016-149279,OFF-PA-10004243,Xerox 1939,56.91,3,0,27.3168
5639,CA-2014-154893,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0,38.024
8010,CA-2015-110863,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0,6.5688
1181,CA-2014-128146,FUR-TA-10002533,BPI Conference Tables,219.075,3,0.5,-131.445
2478,CA-2017-102750,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0,12.864
5517,US-2016-138408,OFF-AR-10003651,Newell 350,9.84,3,0,2.8536
7228,CA-2017-127397,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,0,20.9208
5142,CA-2016-111213,OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0,83.868
7647,US-2014-115196,OFF-AR-10002804,Faber Castell Col-Erase Pencils,4.89,1,0,2.0049
6101,CA-2017-100111,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2,3.5948
811,CA-2014-151995,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2,0.2,52.5114
7607,CA-2016-101791,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1,0.2,1.7136
2114,CA-2015-164882,OFF-LA-10000634,Avery 509,6.264,3,0.2,2.0358
555,CA-2017-100650,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,0,37.6422
8799,US-2016-150140,TEC-PH-10002398,AT&T 1070 Corded Phone,178.384,2,0.2,22.298
5871,CA-2016-128223,OFF-PA-10001937,Xerox 21,15.552,3,0.2,5.4432
2655,CA-2017-112515,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744
3371,CA-2016-134887,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.1568
8587,CA-2017-162015,TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0,1995.99
8735,CA-2017-116988,TEC-PH-10004093,Panasonic Kx-TS550,275.94,6,0,80.0226
1954,CA-2017-157987,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,4,0,129.6
7329,US-2014-131275,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0,13.071
4454,CA-2016-147137,OFF-FA-10000624,OIC Binder Clips,7.16,2,0,3.58
464,CA-2016-109869,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744
8761,CA-2016-159891,TEC-AC-10001908,Logitech Wireless Headset h800,99.99,1,0,34.9965
4941,CA-2015-156482,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,15.992,1,0.2,0.9995
2988,CA-2016-139269,TEC-PH-10003645,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762
1022,CA-2015-124450,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389
8232,CA-2016-162355,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3,-258.5016
1626,CA-2015-157084,OFF-LA-10001074,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831
4890,CA-2016-163167,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936
7066,CA-2014-106726,TEC-PH-10004614,AT&T 841000 Phone,82.8,2,0.4,-20.7
4391,CA-2017-111556,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,20.724,2,0.7,-13.816
3733,CA-2015-109575,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272
5632,CA-2014-127614,OFF-BI-10001922,Storex Dura Pro Binders,4.752,1,0.2,1.6038
8181,CA-2015-119879,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944
1644,CA-2015-111829,OFF-BI-10004140,Avery Non-Stick Binders,14.368,4,0.2,4.49
6505,CA-2017-128265,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956
1837,CA-2017-122693,FUR-TA-10004575,Hon 5100 Series Wood Tables,698.352,3,0.2,-17.4588
881,CA-2017-111689,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0,2.3312
820,CA-2014-140858,OFF-AR-10000122,Newell 314,17.856,4,0.2,1.116
8782,CA-2015-133585,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,0.7,-407.976
4116,CA-2016-163573,OFF-FA-10002780,Staples,30.992,13,0.2,10.0724
2610,CA-2014-127446,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,0.4,8.3916
1583,CA-2015-131338,OFF-ST-10000107,Fellowes Super Stor/Drawer,88.8,4,0.2,-2.22
8833,CA-2015-153423,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976
5927,US-2014-118997,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0,3.0996
5150,CA-2014-141796,OFF-PA-10000249,Easy-staple paper,24.56,2,0,11.5432
2258,CA-2017-105214,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0,4.1472
9429,CA-2014-152100,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,6.79,1,0,2.3086
1487,CA-2015-140410,OFF-PA-10001970,Xerox 1881,24.56,2,0,11.5432
7633,US-2017-158526,OFF-BI-10002160,Acco Hanging Data Binders,3.048,1,0.2,1.0668
3485,CA-2014-124688,OFF-PA-10001970,Xerox 1881,49.12,4,0,23.0864
7698,CA-2017-151799,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,4355.168,4,0.2,1415.4296
754,CA-2016-110499,FUR-BO-10002268,Sauder Barrister Bookcases,388.704,6,0.2,-4.8588
407,CA-2017-117457,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2,0,3.7996
596,CA-2014-131450,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0,6.9864
4813,CA-2016-121370,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0,15.824
6063,CA-2015-111780,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2,11.325
910,CA-2017-137596,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0,168.4384
6152,CA-2014-111871,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
7459,CA-2015-137974,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
5652,CA-2017-142342,FUR-CH-10000785,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704
216,CA-2015-146262,OFF-AR-10003732,Newell 333,5.56,2,0,1.4456
7841,US-2014-137869,FUR-FU-10000023,Eldon Wave Desk Accessories,47.12,8,0,20.7328
3588,CA-2017-121839,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.4784
991,CA-2015-153549,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4,0,10.44
6271,CA-2017-102379,OFF-SU-10001225,Staple remover,7.36,2,0,0.1472
5772,CA-2015-103835,OFF-ST-10002406,Pizazz Global Quick File,104.79,7,0,29.3412
6989,CA-2017-158561,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,0,271.4192
2221,CA-2017-130841,OFF-PA-10002036,Xerox 1930,25.92,5,0.2,9.396
1250,CA-2017-115602,OFF-ST-10002205,File Shuttle I and Handi-File,53.424,3,0.2,4.6746
870,CA-2016-158099,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,8.16,5,0.7,-5.712
2841,US-2014-125521,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936,8,0.2,179.1888
2484,CA-2017-126067,OFF-AR-10000658,Newell 324,9.24,1,0.2,0.924
5867,US-2014-117968,TEC-AC-10002076,Microsoft Natural Keyboard Elite,479.04,10,0.2,-29.94
8784,CA-2016-116911,OFF-PA-10003039,Xerox 1960,99.136,4,0.2,30.98
1828,CA-2016-109344,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424,7,0.3,-297.6848
519,CA-2017-127432,OFF-AP-10000696,Holmes Odor Grabber,8.652,3,0.8,-20.3322
4889,CA-2016-163167,OFF-ST-10003327,Akro-Mils 12-Gallon Tote,23.832,3,0.2,2.6811
9566,CA-2014-130428,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4,0.8,-18.8728
3119,CA-2015-121720,OFF-PA-10004734,Southworth Structures Collection,50.96,7,0,25.48
9144,US-2017-166688,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,0.2,17.3376
552,CA-2016-136406,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0,8.799
2274,CA-2015-142944,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575,3,0.45,-157.0095
8936,CA-2017-130036,TEC-AC-10002335,Logitech Media Keyboard K200,83.976,3,0.2,-1.0497
2511,CA-2016-136812,TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,0.7,-337.638
4727,CA-2014-119151,FUR-FU-10001935,3M Hangers With Command Adhesive,2.96,1,0.2,0.777
4897,CA-2016-135776,OFF-AR-10004757,Crayola Colored Pencils,2.624,1,0.2,0.4264
6688,CA-2015-165162,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,0.2,7.884
2405,CA-2017-108574,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2,0,13.5932
9060,CA-2016-132304,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,246.384,2,0.2,27.7182
282,US-2015-161991,TEC-CO-10002313,Canon PC1080F Personal Copier,1799.97,3,0,701.9883
943,CA-2016-142958,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,0.8,-20.5623
1049,CA-2014-139192,OFF-BI-10004492,Tuf-Vin Binders,75.792,3,0.2,25.5798
68,CA-2014-106376,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,0,9.4924
9173,US-2016-155768,OFF-PA-10002552,Xerox 1958,12.96,2,0,6.2208
1082,CA-2015-110016,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0,21.036
4284,CA-2014-103100,OFF-ST-10001580,Super Decoflex Portable Personal File,35.952,3,0.2,3.5952
2477,CA-2016-114972,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,0.32,-317.1528
1253,CA-2015-154956,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",131.136,4,0.2,-32.784
9430,CA-2015-166219,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.2,0.7198
5926,CA-2017-150420,OFF-PA-10001947,Xerox 1974,9.568,2,0.2,3.4684
36,CA-2016-117590,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6,0.2,9.768
9505,CA-2016-113607,OFF-AP-10004249,Staple holder,35.91,3,0,9.6957
3392,CA-2014-166471,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,0,37.7895
9235,CA-2016-126732,TEC-CO-10004115,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913
1003,CA-2015-124891,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",27.15,5,0,13.3035
1376,CA-2014-126361,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",1004.024,7,0.2,-112.9527
5729,CA-2017-117324,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1,0,4.6464
1200,CA-2016-130946,OFF-LA-10003766,Self-Adhesive Removable Labels,28.35,9,0,13.608
2819,CA-2015-104626,OFF-PA-10001970,Xerox 1908,55.98,1,0,27.4302
9926,CA-2015-159534,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,0.15,31.4548
3787,CA-2016-144218,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,0.2,-18.4548
8275,CA-2017-164112,OFF-PA-10000157,Xerox 191,139.86,7,0,65.7342
9867,US-2015-116981,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,307.136,4,0.2,26.8744
300,CA-2016-142545,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0,25.8984
9713,CA-2014-114251,FUR-CH-10004886,Bevis Steel Folding Chairs,383.8,5,0.2,38.38
8124,CA-2014-138128,OFF-PA-10003845,Xerox 1987,5.78,1,0,2.8322
9579,CA-2017-152975,OFF-AR-10001573,American Pencil,9.32,4,0,2.7028
9289,US-2017-165456,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0,7.015
2794,CA-2014-154599,TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,196.752,6,0.2,56.5662
2359,US-2014-148838,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,0,14.7056
9408,CA-2017-162789,OFF-ST-10000918,Crate-A-Files,32.7,3,0,8.502
1127,US-2014-147627,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,866.4,4,0,225.264
6845,CA-2016-123946,FUR-FU-10003347,Coloredge Poster Frame,28.4,2,0,11.076
3819,CA-2015-102582,OFF-BI-10001543,GBC VeloBinder Manual Binding System,287.92,8,0,138.2016
8555,CA-2016-102092,TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0,30.0957
7489,US-2015-134558,OFF-AR-10000369,Design Ebony Sketching Pencil,6.672,6,0.2,0.5004
3834,CA-2014-105984,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,189.588,2,0.7,-145.3508
5684,CA-2014-164315,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
6576,CA-2017-123085,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,0.2,54.7425
639,CA-2016-115917,OFF-ST-10000617,Woodgrain Magazine Files by Perma,4.768,2,0.2,-0.7748
4247,CA-2017-117702,OFF-ST-10003306,Letter Size Cart,714.3,5,0,207.147
1728,US-2017-164056,OFF-BI-10000773,Insertable Tab Post Binder Dividers,4.812,2,0.7,-3.6892
25,CA-2015-106320,TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,0.2,-18.585
1563,US-2017-102890,TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3,0.3,43.1991
370,CA-2016-155516,OFF-PA-10001970,Xerox 1908,313.488,7,0.2,113.6394
5616,CA-2016-158001,OFF-PA-10002230,Xerox 1897,31.872,8,0.2,11.5536
6364,CA-2017-110443,FUR-CH-10003396,Global Deluxe Steno Chair,207.846,3,0.1,2.3094
7770,CA-2016-155978,FUR-FU-10000246,Aluminum Document Frame,12.22,1,0,3.666
283,CA-2015-130890,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0,23.3928
3125,CA-2015-121720,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0,20.5755
7456,CA-2016-137743,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0,42.0256
8478,CA-2015-145758,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,242.94,3,0,29.1528
55,CA-2016-105816,OFF-LA-10001317,Avery 520,22.05,7,0,10.584
5395,US-2014-123183,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0,1.3677
1464,CA-2016-152289,OFF-AR-10000588,Newell 345,59.52,3,0,15.4752
1989,CA-2015-127509,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.7164
374,US-2014-119137,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,0,71.2476
9788,CA-2017-144491,OFF-AR-10003156,50 Colored Long Pencils,30.48,3,0,7.9248
3045,CA-2015-135174,OFF-AR-10004974,Newell 342,9.84,3,0,2.8536
1670,US-2015-157154,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0,9.1312
2240,CA-2016-146633,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,284.364,2,0.4,-75.8304
3769,CA-2014-153913,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,665.408,2,0.2,66.5408
2877,US-2016-167339,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0,24.9132
7082,CA-2016-106950,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",129.568,2,0.2,-24.294
437,CA-2016-147375,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.3,-96.1146
6579,CA-2014-103660,OFF-EN-10001415,Staple envelope,8.928,2,0.2,3.348
949,US-2017-110576,OFF-AP-10002472,3M Office Air Cleaner,103.92,4,0,36.372
1631,CA-2016-106530,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,899.91,9,0,377.9622
1506,CA-2015-153388,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006
409,CA-2017-117457,FUR-FU-10000023,Eldon Wave Desk Accessories,23.56,5,0.2,7.068
